50414d5f0614f3724d48448e,MONDAY,58%
50414d5f0614f3724d48448e,TUESDAY,50%
50414d5f0614f3724d48448e,FRIDAY,89%
50414d5f0614f3724d48448e,WEDNESDAY,94%
50414d5f0614f3724d48448e,THURSDAY,67%
50414d5f0614f3724d48448e,SUNDAY,43%
50414d5f0614f3724d48448e,SATURDAY,100%
50414d5f0614f3724d48448e,epochstamp,1346456927
50414d5f0614f3724d48448e,popularity,63
50414d5f0614f3724d48448e,loyalty,21
50414d5f0614f3724d48448e,_id,50414d5f0614f3724d48448e
50414d5f0614f3724d48448e,address,"2601 S Stemmons Fwy, Lewisville, TX 75067"
50414f1b0614f3724d484679,transactions,Based on under 100 transactions
50414f1b0614f3724d484679,url,http://www.bundle.com/merchant/detail/fusion-skin-spa-deer-park-ny-980732/
50414f1b0614f3724d484679,address,"798 Grand Blvd, Deer Park, Y 11729"
50414f1b0614f3724d484679,telephone,(631) 940-1672
50414f1b0614f3724d484679,Married Couples,67%
50414f1b0614f3724d484679,Families,67%
50414f1b0614f3724d484679,epochstamp,1346457371
50414f1b0614f3724d484679,popularity,34
50414f1b0614f3724d484679,loyalty,29
50414f1b0614f3724d484679,_id,50414f1b0614f3724d484679
50414f230614f3724d484686,url,http://www.bundle.com/merchant/detail/fushimi-japanese-cuisine-and-lou-brooklyn-ny-18563587/
50414f230614f3724d484686,transactions,Based on over 500 transactions
50414f230614f3724d484686,telephone,(718) 833-7788
50414f230614f3724d484686,Families,36%
50414f230614f3724d484686,Married with Kids,22%
50414f230614f3724d484686,Married Couples,54%
50414f230614f3724d484686,Young Couples,8%
50414f230614f3724d484686,Single Parents,13%
50414f230614f3724d484686,MONDAY,42%
50414f230614f3724d484686,TUESDAY,49%
50414f230614f3724d484686,FRIDAY,96%
50414f230614f3724d484686,WEDNESDAY,54%
50414f230614f3724d484686,THURSDAY,69%
50414f230614f3724d484686,SUNDAY,66%
50414f230614f3724d484686,SATURDAY,100%
50414f230614f3724d484686,epochstamp,1346457379
50414f230614f3724d484686,popularity,83
50414f230614f3724d484686,loyalty,41
50414f230614f3724d484686,_id,50414f230614f3724d484686
50414f230614f3724d484686,address,"9316 4th Ave, Brooklyn, Y 11209"
50414f680614f3724d4846cc,url,http://www.bundle.com/merchant/detail/flawless-tanning-spa-norco-ca-25089913/
50414f680614f3724d4846cc,telephone,(951) 372-2000
50414f680614f3724d4846cc,epochstamp,1346457448
50414f680614f3724d4846cc,address,"3940 California Ave, Norco, CA 92860
"
50414f680614f3724d4846cc,_id,50414f680614f3724d4846cc
504153280614f3724d484add,url,http://www.bundle.com/merchant/detail/institut-dermed-spa-sandy-springs-ga-24037246/
504153280614f3724d484add,telephone,(404) 917-8501
504153280614f3724d484add,epochstamp,1346458408
504153280614f3724d484add,address,"5505 Peachtree Dunwoody Rd NE, Atlanta, GA 30342
"
504153280614f3724d484add,_id,504153280614f3724d484add
504156b80614f3724d484ec1,url,http://www.bundle.com/merchant/detail/in-the-raw-okc-oklahoma-city-ok-19285193/
504156b80614f3724d484ec1,transactions,Based on over 200 transactions
504156b80614f3724d484ec1,telephone,(405) 702-1325
504156b80614f3724d484ec1,Singles,44%
504156b80614f3724d484ec1,26-35 Year Olds,36%
504156b80614f3724d484ec1,Bachelors,25%
504156b80614f3724d484ec1,Single Ladies,10%
504156b80614f3724d484ec1,18-25 Year Olds,11%
504156b80614f3724d484ec1,MONDAY,51%
504156b80614f3724d484ec1,TUESDAY,92%
504156b80614f3724d484ec1,FRIDAY,92%
504156b80614f3724d484ec1,WEDNESDAY,100%
504156b80614f3724d484ec1,THURSDAY,100%
504156b80614f3724d484ec1,SUNDAY,0%
504156b80614f3724d484ec1,SATURDAY,78%
504156b80614f3724d484ec1,epochstamp,1346459320
504156b80614f3724d484ec1,popularity,67
504156b80614f3724d484ec1,loyalty,7
504156b80614f3724d484ec1,_id,504156b80614f3724d484ec1
504156b80614f3724d484ec1,address,"200 S Oklahoma Ave, Oklahoma City, OK 73104"
504156c60614f3724d484ecf,url,http://www.bundle.com/merchant/detail/im-greek-today-royal-palm-beach-fl-20485048/
504156c60614f3724d484ecf,transactions,Based on over 500 transactions
504156c60614f3724d484ecf,telephone,(561) 333-4233
504156c60614f3724d484ecf,Couples,57%
504156c60614f3724d484ecf,65+ Year Olds,39%
504156c60614f3724d484ecf,Below 20k,16%
504156c60614f3724d484ecf,Married Couples,77%
504156c60614f3724d484ecf,50-65 Year Olds,34%
504156c60614f3724d484ecf,MONDAY,62%
504156c60614f3724d484ecf,TUESDAY,65%
504156c60614f3724d484ecf,FRIDAY,87%
504156c60614f3724d484ecf,WEDNESDAY,65%
504156c60614f3724d484ecf,THURSDAY,67%
504156c60614f3724d484ecf,SUNDAY,71%
504156c60614f3724d484ecf,SATURDAY,100%
504156c60614f3724d484ecf,epochstamp,1346459334
504156c60614f3724d484ecf,popularity,72
504156c60614f3724d484ecf,loyalty,51
504156c60614f3724d484ecf,_id,504156c60614f3724d484ecf
504156c60614f3724d484ecf,address,"11051 Southern Blvd Ste 210, West Palm Beach, FL 33411"
504156d50614f3724d484edd,url,http://www.bundle.com/merchant/detail/isabella-cafe-and-catering-tinley-park-il-4831562/
504156d50614f3724d484edd,transactions,Based on over 500 transactions
504156d50614f3724d484edd,telephone,(708) 444-8555
504156d50614f3724d484edd,Couples,52%
504156d50614f3724d484edd,65+ Year Olds,23%
504156d50614f3724d484edd,Below 20k,23%
504156d50614f3724d484edd,Married Couples,78%
504156d50614f3724d484edd,50-65 Year Olds,38%
504156d50614f3724d484edd,MONDAY,35%
504156d50614f3724d484edd,TUESDAY,38%
504156d50614f3724d484edd,FRIDAY,71%
504156d50614f3724d484edd,WEDNESDAY,41%
504156d50614f3724d484edd,THURSDAY,36%
504156d50614f3724d484edd,SUNDAY,47%
504156d50614f3724d484edd,SATURDAY,100%
504156d50614f3724d484edd,epochstamp,1346459349
504156d50614f3724d484edd,popularity,58
504156d50614f3724d484edd,loyalty,27
504156d50614f3724d484edd,_id,504156d50614f3724d484edd
504156d50614f3724d484edd,address,"17211 Oak Park Ave, Tinley Park, IL 60477"
5041578c0614f3724d484fa7,url,http://www.bundle.com/merchant/detail/yummy-hot-pot-and-grill-rochester-ny-23578079/
5041578c0614f3724d484fa7,transactions,Based on over 200 transactions
5041578c0614f3724d484fa7,telephone,(585) 368-9888
5041578c0614f3724d484fa7,Singles,47%
5041578c0614f3724d484fa7,Single Parents,18%
5041578c0614f3724d484fa7,Bachelors,23%
5041578c0614f3724d484fa7,Single Ladies,12%
5041578c0614f3724d484fa7,18-25 Year Olds,10%
5041578c0614f3724d484fa7,MONDAY,41%
5041578c0614f3724d484fa7,TUESDAY,33%
5041578c0614f3724d484fa7,FRIDAY,56%
5041578c0614f3724d484fa7,WEDNESDAY,40%
5041578c0614f3724d484fa7,THURSDAY,43%
5041578c0614f3724d484fa7,SUNDAY,70%
5041578c0614f3724d484fa7,SATURDAY,100%
5041578c0614f3724d484fa7,epochstamp,1346459532
5041578c0614f3724d484fa7,popularity,75
5041578c0614f3724d484fa7,loyalty,24
5041578c0614f3724d484fa7,_id,5041578c0614f3724d484fa7
5041578c0614f3724d484fa7,address,"2411 W Henrietta Rd, Rochester, NY 14623
"
5041585e0614f3724d485089,transactions,Based on under 100 transactions
5041585e0614f3724d485089,url,http://www.bundle.com/merchant/detail/lees-automotive-lemon-grove-ca-20353046/
5041585e0614f3724d485089,address,"8260 Broadway, Lemon Grove, CA 91945"
5041585e0614f3724d485089,telephone,(619) 466-1384
5041585e0614f3724d485089,Married Couples,78%
5041585e0614f3724d485089,epochstamp,1346459742
5041585e0614f3724d485089,popularity,9
5041585e0614f3724d485089,loyalty,48
5041585e0614f3724d485089,_id,5041585e0614f3724d485089
5041591a0614f3724d485155,url,http://www.bundle.com/merchant/detail/facelogic-spa-murphy-tx-24724798/
5041591a0614f3724d485155,transactions,Based on under 100 transactions
5041591a0614f3724d485155,telephone,(972) 424-3223
5041591a0614f3724d485155,epochstamp,1346459930
5041591a0614f3724d485155,popularity,49
5041591a0614f3724d485155,loyalty,78
5041591a0614f3724d485155,_id,5041591a0614f3724d485155
5041591a0614f3724d485155,address,"223 E Fm 544, Plano, TX 75094"
5041595c0614f3724d48519c,url,http://www.bundle.com/merchant/detail/franks-bbq-and-seafood-san-francisco-ca-2795466/
5041595c0614f3724d48519c,telephone,(415) 824-4818
5041595c0614f3724d48519c,epochstamp,1346459996
5041595c0614f3724d48519c,address,"4712 3rd St, San Francisco, CA 94124"
5041595c0614f3724d48519c,_id,5041595c0614f3724d48519c
5041599e0614f3724d4851ea,transactions,Based on under 100 transactions
5041599e0614f3724d4851ea,url,http://www.bundle.com/merchant/detail/ingas-skin-and-body-care-salon-marietta-ga-19388237/
5041599e0614f3724d4851ea,address,"1471 Terrell Mill Rd SE Ste A, Marietta, GA 30067"
5041599e0614f3724d4851ea,telephone,(770) 952-0905
5041599e0614f3724d4851ea,Couples,75%
5041599e0614f3724d4851ea,Married Couples,77%
5041599e0614f3724d4851ea,50-65 Year Olds,63%
5041599e0614f3724d4851ea,epochstamp,1346460062
5041599e0614f3724d4851ea,popularity,34
5041599e0614f3724d4851ea,loyalty,57
5041599e0614f3724d4851ea,_id,5041599e0614f3724d4851ea
504160370614f3724d48590f,url,http://www.bundle.com/merchant/detail/fingers-wings-and-other-things-conshohocken-pa-19046581/
504160370614f3724d48590f,transactions,Based on over 500 transactions
504160370614f3724d48590f,telephone,(610) 828-6191
504160370614f3724d48590f,Bachelors,22%
504160370614f3724d48590f,26-35 Year Olds,37%
504160370614f3724d48590f,Young Couples,7%
504160370614f3724d48590f,Families,44%
504160370614f3724d48590f,Single Parents,10%
504160370614f3724d48590f,MONDAY,71%
504160370614f3724d48590f,TUESDAY,74%
504160370614f3724d48590f,FRIDAY,100%
504160370614f3724d48590f,WEDNESDAY,90%
504160370614f3724d48590f,THURSDAY,91%
504160370614f3724d48590f,SUNDAY,96%
504160370614f3724d48590f,SATURDAY,92%
504160370614f3724d48590f,epochstamp,1346461751
504160370614f3724d48590f,popularity,79
504160370614f3724d48590f,loyalty,70
504160370614f3724d48590f,_id,504160370614f3724d48590f
504160370614f3724d48590f,address,"107 W Ridge Pike, Conshohocken, PA 19428"
5041609a0614f3724d485979,url,http://www.bundle.com/merchant/detail/india-house-restaurant-denver-co-18776907/
5041609a0614f3724d485979,transactions,Based on over 500 transactions
5041609a0614f3724d485979,telephone,(303) 595-0680
5041609a0614f3724d485979,Single Parents,15%
5041609a0614f3724d485979,Married with Kids,27%
5041609a0614f3724d485979,Families,42%
5041609a0614f3724d485979,Young Couples,8%
5041609a0614f3724d485979,18-25 Year Olds,10%
5041609a0614f3724d485979,MONDAY,58%
5041609a0614f3724d485979,TUESDAY,66%
5041609a0614f3724d485979,FRIDAY,100%
5041609a0614f3724d485979,WEDNESDAY,75%
5041609a0614f3724d485979,THURSDAY,76%
5041609a0614f3724d485979,SUNDAY,38%
5041609a0614f3724d485979,SATURDAY,83%
5041609a0614f3724d485979,epochstamp,1346461850
5041609a0614f3724d485979,popularity,54
5041609a0614f3724d485979,loyalty,9
5041609a0614f3724d485979,_id,5041609a0614f3724d485979
5041609a0614f3724d485979,address,"1514 Blake St, Denver, CO 80202"
504161570614f3724d485a45,url,http://www.bundle.com/merchant/detail/indian-garden-restaurant-chicago-il-20302234/
504161570614f3724d485a45,transactions,Based on over 500 transactions
504161570614f3724d485a45,telephone,(312) 280-4910
504161570614f3724d485a45,Singles,60%
504161570614f3724d485a45,26-35 Year Olds,36%
504161570614f3724d485a45,Bachelors,28%
504161570614f3724d485a45,Single Ladies,16%
504161570614f3724d485a45,18-25 Year Olds,9%
504161570614f3724d485a45,MONDAY,49%
504161570614f3724d485a45,TUESDAY,58%
504161570614f3724d485a45,FRIDAY,93%
504161570614f3724d485a45,WEDNESDAY,59%
504161570614f3724d485a45,THURSDAY,67%
504161570614f3724d485a45,SUNDAY,78%
504161570614f3724d485a45,SATURDAY,100%
504161570614f3724d485a45,epochstamp,1346462039
504161570614f3724d485a45,popularity,93
504161570614f3724d485a45,loyalty,33
504161570614f3724d485a45,_id,504161570614f3724d485a45
504161570614f3724d485a45,address,"247 E Ontario St, Chicago, IL 60611"
504161ad0614f3724d485aa1,url,http://www.bundle.com/merchant/detail/facelogic-huntsville-huntsville-al-2274960/
504161ad0614f3724d485aa1,transactions,Based on under 100 transactions
504161ad0614f3724d485aa1,telephone,(256) 881-2002
504161ad0614f3724d485aa1,epochstamp,1346462125
504161ad0614f3724d485aa1,popularity,44
504161ad0614f3724d485aa1,loyalty,88
504161ad0614f3724d485aa1,_id,504161ad0614f3724d485aa1
504161ad0614f3724d485aa1,address,"975 Airport Rd SW, Huntsville, AL 35802"
504161ec0614f3724d485adf,transactions,Based on under 100 transactions
504161ec0614f3724d485adf,url,http://www.bundle.com/merchant/detail/integrity-automotive-service-l-madison-wi-3572660/
504161ec0614f3724d485adf,address,"1211 Greenway Cross, Madison, WI 53713"
504161ec0614f3724d485adf,telephone,(608) 277-0617
504161ec0614f3724d485adf,Married Couples,75%
504161ec0614f3724d485adf,epochstamp,1346462188
504161ec0614f3724d485adf,popularity,51
504161ec0614f3724d485adf,loyalty,61
504161ec0614f3724d485adf,_id,504161ec0614f3724d485adf
504164f60614f3724d485e27,url,http://www.bundle.com/merchant/detail/impulse-hibachi-white-plains-ny-21422806/
504164f60614f3724d485e27,transactions,Based on over 200 transactions
504164f60614f3724d485e27,telephone,(914) 285-1888
504164f60614f3724d485e27,Singles,48%
504164f60614f3724d485e27,26-35 Year Olds,32%
504164f60614f3724d485e27,Young Couples,6%
504164f60614f3724d485e27,Bachelors,25%
504164f60614f3724d485e27,18-25 Year Olds,6%
504164f60614f3724d485e27,MONDAY,33%
504164f60614f3724d485e27,TUESDAY,35%
504164f60614f3724d485e27,FRIDAY,100%
504164f60614f3724d485e27,WEDNESDAY,39%
504164f60614f3724d485e27,THURSDAY,48%
504164f60614f3724d485e27,SUNDAY,54%
504164f60614f3724d485e27,SATURDAY,92%
504164f60614f3724d485e27,epochstamp,1346462966
504164f60614f3724d485e27,popularity,59
504164f60614f3724d485e27,loyalty,13
504164f60614f3724d485e27,_id,504164f60614f3724d485e27
504164f60614f3724d485e27,address,"32 Mamaroneck Ave, White Plains, NY 10601
"
504166090614f3724d485f4f,url,http://www.bundle.com/merchant/detail/fairlane-club-spa-dearborn-mi-19697713/
504166090614f3724d485f4f,transactions,Based on over 500 transactions
504166090614f3724d485f4f,telephone,(313) 336-4400
504166090614f3724d485f4f,Couples,46%
504166090614f3724d485f4f,Singles,24%
504166090614f3724d485f4f,Married Couples,81%
504166090614f3724d485f4f,65+ Year Olds,33%
504166090614f3724d485f4f,Below 20k,22%
504166090614f3724d485f4f,MONDAY,71%
504166090614f3724d485f4f,TUESDAY,100%
504166090614f3724d485f4f,FRIDAY,79%
504166090614f3724d485f4f,WEDNESDAY,42%
504166090614f3724d485f4f,THURSDAY,72%
504166090614f3724d485f4f,SUNDAY,49%
504166090614f3724d485f4f,SATURDAY,63%
504166090614f3724d485f4f,epochstamp,1346463241
504166090614f3724d485f4f,popularity,82
504166090614f3724d485f4f,loyalty,90
504166090614f3724d485f4f,_id,504166090614f3724d485f4f
504166090614f3724d485f4f,address,"5000 Fairlane Woods Dr, Dearborn, MI 48126"
504166580614f3724d485fab,transactions,Based on under 100 transactions
504166580614f3724d485fab,url,http://www.bundle.com/merchant/detail/lanna-thai-shelby-township-mi-25087588/
504166580614f3724d485fab,address,"47292 Van Dyke Ave, Shelby Township, MI 48317"
504166580614f3724d485fab,telephone,(586) 997-1180
504166580614f3724d485fab,Couples,44%
504166580614f3724d485fab,Singles,15%
504166580614f3724d485fab,Families,44%
504166580614f3724d485fab,Married Couples,79%
504166580614f3724d485fab,epochstamp,1346463320
504166580614f3724d485fab,popularity,31
504166580614f3724d485fab,loyalty,29
504166580614f3724d485fab,_id,504166580614f3724d485fab
5041678b0614f3724d4860ff,transactions,Based on under 100 transactions
5041678b0614f3724d4860ff,url,http://www.bundle.com/merchant/detail/fat-boy-restaurant-las-vegas-nv-2188239/
5041678b0614f3724d4860ff,address,"4425 Stewart Ave, Las Vegas, NV 89110
"
5041678b0614f3724d4860ff,telephone,(702) 434-1600
5041678b0614f3724d4860ff,Married Couples,81%
5041678b0614f3724d4860ff,epochstamp,1346463627
5041678b0614f3724d4860ff,popularity,4
5041678b0614f3724d4860ff,loyalty,49
5041678b0614f3724d4860ff,_id,5041678b0614f3724d4860ff
504169560614f3724d486300,url,http://www.bundle.com/merchant/detail/lamont-alignment-clinic-salt-lake-city-ut-25373930/
504169560614f3724d486300,telephone,(801) 990-0000
504169560614f3724d486300,epochstamp,1346464086
504169560614f3724d486300,address,"420 E South Temple, Salt Lake City, UT 84111"
504169560614f3724d486300,_id,504169560614f3724d486300
504169ee0614f3724d48639c,url,http://www.bundle.com/merchant/detail/lisse-laser-and-aesthetics-llc-salt-lake-city-ut-22697322/
504169ee0614f3724d48639c,telephone,(801) 485-4773
504169ee0614f3724d48639c,epochstamp,1346464238
504169ee0614f3724d48639c,address,"470 E3900 S, Salt Lake City, UT 84107"
504169ee0614f3724d48639c,_id,504169ee0614f3724d48639c
50416e740614f3724d486889,url,http://www.bundle.com/merchant/detail/low-cost-auto-glass-san-diego-ca-2215037/
50416e740614f3724d486889,transactions,Based on over 200 transactions
50416e740614f3724d486889,telephone,(858) 576-4300
50416e740614f3724d486889,Singles,42%
50416e740614f3724d486889,26-35 Year Olds,26%
50416e740614f3724d486889,Young Couples,5%
50416e740614f3724d486889,36-49 Year Olds,32%
50416e740614f3724d486889,Single Ladies,12%
50416e740614f3724d486889,MONDAY,63%
50416e740614f3724d486889,TUESDAY,98%
50416e740614f3724d486889,FRIDAY,100%
50416e740614f3724d486889,WEDNESDAY,73%
50416e740614f3724d486889,THURSDAY,77%
50416e740614f3724d486889,SUNDAY,0%
50416e740614f3724d486889,SATURDAY,69%
50416e740614f3724d486889,epochstamp,1346465396
50416e740614f3724d486889,popularity,76
50416e740614f3724d486889,loyalty,8
50416e740614f3724d486889,_id,50416e740614f3724d486889
50416e740614f3724d486889,address,"7676 Clairemont Mesa Blvd, San Diego, CA 92111"
50416f080614f3724d486928,url,http://www.bundle.com/merchant/detail/loreann-spa-duncanville-tx-19155666/
50416f080614f3724d486928,telephone,(972) 283-4040
50416f080614f3724d486928,epochstamp,1346465544
50416f080614f3724d486928,address,"319 E Camp Wisdom Rd, Duncanville, TX 75116"
50416f080614f3724d486928,_id,50416f080614f3724d486928
504170290614f3724d486a56,url,http://www.bundle.com/merchant/detail/la-victoria-redwood-city-ca-18982837/
504170290614f3724d486a56,transactions,Based on over 500 transactions
504170290614f3724d486a56,telephone,(650) 366-1070
504170290614f3724d486a56,Couples,42%
504170290614f3724d486a56,26-35 Year Olds,32%
504170290614f3724d486a56,Young Couples,11%
504170290614f3724d486a56,18-25 Year Olds,7%
504170290614f3724d486a56,50-65 Year Olds,35%
504170290614f3724d486a56,MONDAY,87%
504170290614f3724d486a56,TUESDAY,91%
504170290614f3724d486a56,FRIDAY,94%
504170290614f3724d486a56,WEDNESDAY,97%
504170290614f3724d486a56,THURSDAY,100%
504170290614f3724d486a56,SUNDAY,43%
504170290614f3724d486a56,SATURDAY,58%
504170290614f3724d486a56,epochstamp,1346465833
504170290614f3724d486a56,popularity,35
504170290614f3724d486a56,loyalty,52
504170290614f3724d486a56,_id,504170290614f3724d486a56
504170290614f3724d486a56,address,"847 Main St, Redwood City, CA 94063"
5041705a0614f3724d486a8d,transactions,Based on over 500 transactions
5041705a0614f3724d486a8d,url,http://www.bundle.com/merchant/detail/lime-leaf-thai-restaurant-jacksonville-fl-1573937/
5041705a0614f3724d486a8d,popularity,81
5041705a0614f3724d486a8d,loyalty,44
5041705a0614f3724d486a8d,Singles,45%
5041705a0614f3724d486a8d,26-35 Year Olds,40%
5041705a0614f3724d486a8d,Young Couples,8%
5041705a0614f3724d486a8d,Single Ladies,14%
5041705a0614f3724d486a8d,18-25 Year Olds,7%
5041705a0614f3724d486a8d,MONDAY,49%
5041705a0614f3724d486a8d,TUESDAY,70%
5041705a0614f3724d486a8d,FRIDAY,100%
5041705a0614f3724d486a8d,WEDNESDAY,76%
5041705a0614f3724d486a8d,THURSDAY,70%
5041705a0614f3724d486a8d,SUNDAY,20%
5041705a0614f3724d486a8d,SATURDAY,50%
5041705a0614f3724d486a8d,epochstamp,1346465882
5041705a0614f3724d486a8d,address,"9822 Tapestry Park Cir, Jacksonville, FL 32246"
5041705a0614f3724d486a8d,_id,5041705a0614f3724d486a8d
504170620614f3724d486a98,url,http://www.bundle.com/merchant/detail/lift-and-firm-springfield-il-18330423/
504170620614f3724d486a98,transactions,Based on under 100 transactions
504170620614f3724d486a98,telephone,(217) 793-9870
504170620614f3724d486a98,epochstamp,1346465890
504170620614f3724d486a98,popularity,31
504170620614f3724d486a98,loyalty,19
504170620614f3724d486a98,_id,504170620614f3724d486a98
504170620614f3724d486a98,address,"2309 W White Oaks Dr Ste B, Springfield, IL 62704"
5041732f0614f3724d486db0,url,http://www.bundle.com/merchant/detail/idealaser-hair-removal-miami-fl-19569250/
5041732f0614f3724d486db0,transactions,Based on over 100 transactions
5041732f0614f3724d486db0,telephone,(305) 647-8995
5041732f0614f3724d486db0,Singles,67%
5041732f0614f3724d486db0,26-35 Year Olds,41%
5041732f0614f3724d486db0,Single Ladies,26%
5041732f0614f3724d486db0,Single Parents,17%
5041732f0614f3724d486db0,36-49 Year Olds,45%
5041732f0614f3724d486db0,MONDAY,80%
5041732f0614f3724d486db0,TUESDAY,80%
5041732f0614f3724d486db0,FRIDAY,77%
5041732f0614f3724d486db0,WEDNESDAY,57%
5041732f0614f3724d486db0,THURSDAY,71%
5041732f0614f3724d486db0,SUNDAY,0%
5041732f0614f3724d486db0,SATURDAY,100%
5041732f0614f3724d486db0,epochstamp,1346466607
5041732f0614f3724d486db0,popularity,61
5041732f0614f3724d486db0,loyalty,28
5041732f0614f3724d486db0,_id,5041732f0614f3724d486db0
5041732f0614f3724d486db0,address,"9550 NW41st St, Miami, FL 33178
"
5041735a0614f3724d486de2,url,http://www.bundle.com/merchant/detail/india-house-restaurant-buffalo-grove-il-21556862/
5041735a0614f3724d486de2,transactions,Based on over 500 transactions
5041735a0614f3724d486de2,telephone,(847) 520-5569
5041735a0614f3724d486de2,Singles,30%
5041735a0614f3724d486de2,26-35 Year Olds,34%
5041735a0614f3724d486de2,18-25 Year Olds,10%
5041735a0614f3724d486de2,Bachelors,17%
5041735a0614f3724d486de2,Below 20k,14%
5041735a0614f3724d486de2,MONDAY,50%
5041735a0614f3724d486de2,TUESDAY,49%
5041735a0614f3724d486de2,FRIDAY,100%
5041735a0614f3724d486de2,WEDNESDAY,57%
5041735a0614f3724d486de2,THURSDAY,62%
5041735a0614f3724d486de2,SUNDAY,72%
5041735a0614f3724d486de2,SATURDAY,99%
5041735a0614f3724d486de2,epochstamp,1346466650
5041735a0614f3724d486de2,popularity,89
5041735a0614f3724d486de2,loyalty,56
5041735a0614f3724d486de2,_id,5041735a0614f3724d486de2
5041735a0614f3724d486de2,address,"228 Mchenry Rd, Buffalo Grove, IL 60089"
504175120614f3724d486fbd,transactions,Based on under 100 transactions
504175120614f3724d486fbd,url,http://www.bundle.com/merchant/detail/little-diva-day-spa-erie-pa-4393510/
504175120614f3724d486fbd,address,"3330 W26th St Ste 5, Erie, PA 16506"
504175120614f3724d486fbd,telephone,(814) 838-2038
504175120614f3724d486fbd,Families,50%
504175120614f3724d486fbd,Married with Kids,42%
504175120614f3724d486fbd,Married Couples,79%
504175120614f3724d486fbd,36-49 Year Olds,41%
504175120614f3724d486fbd,epochstamp,1346467090
504175120614f3724d486fbd,popularity,17
504175120614f3724d486fbd,loyalty,17
504175120614f3724d486fbd,_id,504175120614f3724d486fbd
5041771e0614f3724d487202,url,http://www.bundle.com/merchant/detail/le-rendezvous-restaurant-san-bernardino-ca-18613948/
5041771e0614f3724d487202,transactions,Based on over 200 transactions
5041771e0614f3724d487202,telephone,(909) 883-1231
5041771e0614f3724d487202,Couples,63%
5041771e0614f3724d487202,65+ Year Olds,44%
5041771e0614f3724d487202,Below 20k,20%
5041771e0614f3724d487202,Married Couples,77%
5041771e0614f3724d487202,50-65 Year Olds,34%
5041771e0614f3724d487202,MONDAY,11%
5041771e0614f3724d487202,TUESDAY,35%
5041771e0614f3724d487202,FRIDAY,61%
5041771e0614f3724d487202,WEDNESDAY,50%
5041771e0614f3724d487202,THURSDAY,50%
5041771e0614f3724d487202,SUNDAY,85%
5041771e0614f3724d487202,SATURDAY,100%
5041771e0614f3724d487202,epochstamp,1346467614
5041771e0614f3724d487202,popularity,29
5041771e0614f3724d487202,loyalty,22
5041771e0614f3724d487202,_id,5041771e0614f3724d487202
5041771e0614f3724d487202,address,"4775  Sierra Way, San Bernardino, CA 92404"
504177cb0614f3724d4872c1,url,http://www.bundle.com/merchant/detail/yogurtland-universal-city-universal-city-ca-202385/
504177cb0614f3724d4872c1,transactions,Based on over 500 transactions
504177cb0614f3724d4872c1,telephone,(818) 505-0059
504177cb0614f3724d4872c1,Married with Kids,33%
504177cb0614f3724d4872c1,18-25 Year Olds,7%
504177cb0614f3724d4872c1,Families,44%
504177cb0614f3724d4872c1,36-49 Year Olds,36%
504177cb0614f3724d4872c1,Below 20k,20%
504177cb0614f3724d4872c1,MONDAY,49%
504177cb0614f3724d4872c1,TUESDAY,50%
504177cb0614f3724d4872c1,FRIDAY,71%
504177cb0614f3724d4872c1,WEDNESDAY,39%
504177cb0614f3724d4872c1,THURSDAY,48%
504177cb0614f3724d4872c1,SUNDAY,79%
504177cb0614f3724d4872c1,SATURDAY,100%
504177cb0614f3724d4872c1,epochstamp,1346467787
504177cb0614f3724d4872c1,popularity,75
504177cb0614f3724d4872c1,loyalty,8
504177cb0614f3724d4872c1,_id,504177cb0614f3724d4872c1
504177cb0614f3724d4872c1,address,"1000 Universal Studios Blvd Ste 4525, North Hollywood, CA 91608
"
50417a050614f3724d48752a,transactions,Based on under 100 transactions
50417a050614f3724d48752a,url,http://www.bundle.com/merchant/detail/love-thyself-day-spa-richardson-tx-18381906/
50417a050614f3724d48752a,address,"101 S Coit Rd, Richardson, TX 75080"
50417a050614f3724d48752a,telephone,(972) 644-4065
50417a050614f3724d48752a,Married Couples,65%
50417a050614f3724d48752a,epochstamp,1346468357
50417a050614f3724d48752a,popularity,4
50417a050614f3724d48752a,loyalty,6
50417a050614f3724d48752a,_id,50417a050614f3724d48752a
50417aca0614f3724d487602,url,http://www.bundle.com/merchant/detail/lucky-sushi-house-saint-peters-mo-21215831/
50417aca0614f3724d487602,transactions,Based on over 200 transactions
50417aca0614f3724d487602,telephone,(636) 278-1885
50417aca0614f3724d487602,Singles,27%
50417aca0614f3724d487602,26-35 Year Olds,40%
50417aca0614f3724d487602,Families,45%
50417aca0614f3724d487602,Single Ladies,8%
50417aca0614f3724d487602,Single Parents,21%
50417aca0614f3724d487602,MONDAY,48%
50417aca0614f3724d487602,TUESDAY,69%
50417aca0614f3724d487602,FRIDAY,69%
50417aca0614f3724d487602,WEDNESDAY,41%
50417aca0614f3724d487602,THURSDAY,64%
50417aca0614f3724d487602,SUNDAY,18%
50417aca0614f3724d487602,SATURDAY,100%
50417aca0614f3724d487602,epochstamp,1346468554
50417aca0614f3724d487602,popularity,21
50417aca0614f3724d487602,loyalty,20
50417aca0614f3724d487602,_id,50417aca0614f3724d487602
50417aca0614f3724d487602,address,"222 Mid Rivers Ctr, Saint Peters, MO 63376"
50417c150614f3724d48775a,url,http://www.bundle.com/merchant/detail/living-room-cafe-rochester-ny-21510145/
50417c150614f3724d48775a,transactions,Based on over 200 transactions
